profile_id,algorithm,run,step,fitness
2,GA,28,93,3353.39794711204
2,GA,28,94,3337.4500000000003
2,GA,28,95,3337.4500000000003
2,GA,28,96,3327.7500000000005
2,GA,28,97,3327.7500000000005
2,GA,28,98,3327.7500000000005
2,GA,28,99,3327.7500000000005
2,GA,28,100,3327.7500000000005
2,GA,28,101,3327.7500000000005
2,GA,28,102,3281.7500000000005
2,GA,28,103,3281.7500000000005
2,GA,28,104,3281.7500000000005
2,GA,28,105,3278.4500000000003
2,GA,28,106,3278.4500000000003
2,GA,28,107,3278.4500000000003
2,GA,28,108,3278.4500000000003
2,GA,28,109,3278.4500000000003
2,GA,28,110,3278.4500000000003
2,GA,28,111,3278.4500000000003
2,GA,28,112,3277.4500000000003
2,GA,28,113,3277.4500000000003
2,GA,28,114,3275.15
2,GA,28,115,3275.15
2,GA,28,116,3275.15
2,GA,28,117,3273.15
2,GA,28,118,3271.85
2,GA,28,119,3271.85
2,GA,28,120,3271.85
2,GA,28,121,3271.85
2,GA,28,122,3271.85
2,GA,28,123,3271.85
2,GA,28,124,3269.85
2,GA,28,125,3258.85
2,GA,28,126,3258.85
2,GA,28,127,3258.85
2,GA,28,128,3238.15
2,GA,28,129,3236.15
2,GA,28,130,3236.15
2,GA,28,131,3236.15
2,GA,28,132,3236.15
2,GA,28,133,3236.15
2,GA,28,134,3236.15
2,GA,28,135,3236.15
2,GA,28,136,3230.15
2,GA,28,137,3230.15
2,GA,28,138,3230.15
2,GA,28,139,3230.15
2,GA,28,140,3229.15
2,GA,28,141,3213.85
2,GA,28,142,3213.85
2,GA,28,143,3212.85
2,GA,28,144,3212.85
2,GA,28,145,3181.4500000000003
2,GA,28,146,3178.5499999999997
2,GA,28,147,3178.5499999999997
2,GA,28,148,3170.15
2,GA,28,149,3170.15
2,GA,28,150,3168.15
2,GA,28,151,3168.15
2,GA,28,152,3168.15
2,GA,28,153,3168.15
2,GA,28,154,3163.4500000000003
2,GA,28,155,3163.4500000000003
2,GA,28,156,3163.4500000000003
2,GA,28,157,3163.4500000000003
2,GA,28,158,3163.4500000000003
2,GA,28,159,3163.4500000000003
2,GA,28,160,3163.4500000000003
2,GA,28,161,3163.4500000000003
2,GA,28,162,3163.4500000000003
2,GA,28,163,3163.4500000000003
2,GA,28,164,3163.4500000000003
2,GA,28,165,3163.4500000000003
2,GA,28,166,3163.4500000000003
2,GA,28,167,3163.4500000000003
2,GA,28,168,3163.4500000000003
2,GA,28,169,3163.4500000000003
2,GA,28,170,3162.7500000000005
2,GA,28,171,3160.15
2,GA,28,172,3160.15
2,GA,28,173,3160.15
2,GA,28,174,3159.4500000000003
2,GA,28,175,3159.4500000000003
2,GA,28,176,3159.4500000000003
2,GA,28,177,3159.4500000000003
2,GA,28,178,3159.4500000000003
2,GA,28,179,3159.4500000000003
2,GA,28,180,3159.4500000000003
2,GA,28,181,3159.4500000000003
2,GA,28,182,3159.4500000000003
2,GA,28,183,3159.4500000000003
2,GA,28,184,3159.4500000000003
2,GA,28,185,3159.4500000000003
2,GA,28,186,3157.15
2,GA,28,187,3157.15
2,GA,28,188,3157.15
2,GA,28,189,3157.15
2,GA,28,190,3157.15
2,GA,28,191,3157.15
2,GA,28,192,3157.15
2,GA,28,193,3157.15
2,GA,28,194,3157.15
2,GA,28,195,3157.15
2,GA,28,196,3157.15
2,GA,28,197,3157.15
2,GA,28,198,3157.15
2,GA,28,199,3157.15
2,GA,28,200,3157.15
2,GA,28,201,3157.15
2,GA,29,1,92230.70128415938
2,GA,29,2,80673.04470241882
2,GA,29,3,70915.92564384117
2,GA,29,4,56856.30590202185
2,GA,29,5,48064.61764724379
2,GA,29,6,43428.8209003608
2,GA,29,7,37387.86545845077
2,GA,29,8,35229.26729607634
2,GA,29,9,33237.90985085826
2,GA,29,10,32880.54876728402
2,GA,29,11,32649.98238080413
2,GA,29,12,31622.658042867184
2,GA,29,13,31622.658042867184
2,GA,29,14,31243.162758344148
2,GA,29,15,30757.841091514798
2,GA,29,16,30559.271070686715
2,GA,29,17,30196.01716850149
2,GA,29,18,29878.14295501918
2,GA,29,19,29711.606331603023
2,GA,29,20,25226.745969846674
2,GA,29,21,24961.209346430518
2,GA,29,22,24542.118350093006
2,GA,29,23,21479.673072495312
2,GA,29,24,21411.255065930676
2,GA,29,25,19512.403295691176
2,GA,29,26,19481.03295953402
2,GA,29,27,19020.77594096249
2,GA,29,28,18822.77594096249
2,GA,29,29,18482.992960635216
2,GA,29,30,18080.714949583195
2,GA,29,31,17802.021681377162
2,GA,29,32,17564.021681377162
2,GA,29,33,17301.242288087593
2,GA,29,34,12446.683894039075
2,GA,29,35,12446.683894039075
2,GA,29,36,11829.105631046428
2,GA,29,37,9192.57987648664
2,GA,29,38,8725.946303781211
2,GA,29,39,7879.518350163812
2,GA,29,40,7879.518350163812
2,GA,29,41,7148.112180568124
2,GA,29,42,6827.384226950727
2,GA,29,43,6220.684226950726
2,GA,29,44,6220.684226950726
2,GA,29,45,5835.3338950009265
2,GA,29,46,5786.79727158477
2,GA,29,47,5678.407984119088
2,GA,29,48,5196.646013187534
2,GA,29,49,4869.23212079568
2,GA,29,50,4726.5452527896705
2,GA,29,51,4512.09745117678
2,GA,29,52,4512.09745117678
2,GA,29,53,4307.420102305695
2,GA,29,54,4136.780328266557
2,GA,29,55,4100.881088664421
2,GA,29,56,4039.780328266557
2,GA,29,57,4013.780328266557
2,GA,29,58,4013.780328266557
2,GA,29,59,3945.542796812285
2,GA,29,60,3812.6412864788094
2,GA,29,61,3812.6412864788094
2,GA,29,62,3763.3532158689604
2,GA,29,63,3751.252455471096
2,GA,29,64,3714.252455471096
2,GA,29,65,3707.3532158689604
2,GA,29,66,3676.3532158689604
2,GA,29,67,3676.3532158689604
2,GA,29,68,3646.0532158689603
2,GA,29,69,3646.0532158689603
2,GA,29,70,3638.252455471096
2,GA,29,71,3619.3532158689604
2,GA,29,72,3619.3532158689604
2,GA,29,73,3619.3532158689604
2,GA,29,74,3607.3532158689604
2,GA,29,75,3607.3532158689604
2,GA,29,76,3607.3532158689604
2,GA,29,77,3596.6532158689606
2,GA,29,78,3596.6532158689606
2,GA,29,79,3596.6532158689606
2,GA,29,80,3587.3532158689604
2,GA,29,81,3587.3532158689604
2,GA,29,82,3563.3532158689604
2,GA,29,83,3550.3532158689604
2,GA,29,84,3535.561885110597
2,GA,29,85,3520.861885110597
2,GA,29,86,3501.861885110597
2,GA,29,87,3472.2499999999995
2,GA,29,88,3464.85
2,GA,29,89,3440.9499999999994
2,GA,29,90,3440.9499999999994
2,GA,29,91,3440.9499999999994
2,GA,29,92,3426.2499999999995
2,GA,29,93,3426.2499999999995
2,GA,29,94,3426.2499999999995
2,GA,29,95,3421.2499999999995
2,GA,29,96,3421.2499999999995
2,GA,29,97,3419.5499999999997
2,GA,29,98,3409.5499999999997
2,GA,29,99,3404.5499999999997
2,GA,29,100,3361.5499999999997
2,GA,29,101,3361.5499999999997
2,GA,29,102,3344.85
2,GA,29,103,3344.85
2,GA,29,104,3340.85
2,GA,29,105,3340.85
2,GA,29,106,3340.85
2,GA,29,107,3339.85
2,GA,29,108,3339.85
2,GA,29,109,3327.15
2,GA,29,110,3327.15
2,GA,29,111,3327.15
2,GA,29,112,3327.15
2,GA,29,113,3324.15
2,GA,29,114,3321.15
2,GA,29,115,3321.15
2,GA,29,116,3321.15
2,GA,29,117,3272.15
2,GA,29,118,3272.15
2,GA,29,119,3268.4500000000003
2,GA,29,120,3268.4500000000003
2,GA,29,121,3268.4500000000003
2,GA,29,122,3268.4500000000003
2,GA,29,123,3268.4500000000003
2,GA,29,124,3268.4500000000003
2,GA,29,125,3268.4500000000003
2,GA,29,126,3266.4500000000003
2,GA,29,127,3266.4500000000003
2,GA,29,128,3266.4500000000003
2,GA,29,129,3266.4500000000003
2,GA,29,130,3266.4500000000003
2,GA,29,131,3266.4500000000003
2,GA,29,132,3266.4500000000003
2,GA,29,133,3266.4500000000003
2,GA,29,134,3266.4500000000003
2,GA,29,135,3266.4500000000003
2,GA,29,136,3264.4500000000003
2,GA,29,137,3264.4500000000003
2,GA,29,138,3264.4500000000003
2,GA,29,139,3264.4500000000003
2,GA,29,140,3261.4500000000003
2,GA,29,141,3261.4500000000003
2,GA,29,142,3261.4500000000003
2,GA,29,143,3261.4500000000003
2,GA,29,144,3261.4500000000003
2,GA,29,145,3260.4500000000003
2,GA,29,146,3260.4500000000003
2,GA,29,147,3260.4500000000003
2,GA,29,148,3260.4500000000003
2,GA,29,149,3260.4500000000003
2,GA,29,150,3260.4500000000003
2,GA,29,151,3260.4500000000003
2,GA,29,152,3260.4500000000003
2,GA,29,153,3260.4500000000003
2,GA,29,154,3260.4500000000003
2,GA,29,155,3260.4500000000003
2,GA,29,156,3260.4500000000003
2,GA,29,157,3260.4500000000003
2,GA,29,158,3260.4500000000003
2,GA,29,159,3260.4500000000003
2,GA,29,160,3260.4500000000003
2,GA,29,161,3229.4500000000003
2,GA,29,162,3229.4500000000003
2,GA,29,163,3229.4500000000003
2,GA,29,164,3229.4500000000003
2,GA,29,165,3229.4500000000003
2,GA,29,166,3229.4500000000003
2,GA,29,167,3229.4500000000003
2,GA,29,168,3229.4500000000003
2,GA,29,169,3228.4500000000003
2,GA,29,170,3227.4500000000003
2,GA,29,171,3227.4500000000003
2,GA,29,172,3227.4500000000003
2,GA,29,173,3226.4500000000003
2,GA,29,174,3196.4500000000003
2,GA,29,175,3196.4500000000003
2,GA,29,176,3189.4500000000003
2,GA,29,177,3188.4500000000003
2,GA,29,178,3188.4500000000003
2,GA,29,179,3188.4500000000003
2,GA,29,180,3188.4500000000003
2,GA,29,181,3188.4500000000003
2,GA,29,182,3178.4500000000003
2,GA,29,183,3178.4500000000003
2,GA,29,184,3175.15
2,GA,29,185,3175.15
2,GA,29,186,3167.15
2,GA,29,187,3167.15
2,GA,29,188,3167.15
2,GA,29,189,3166.15
2,GA,29,190,3166.15
2,GA,29,191,3166.15
2,GA,29,192,3166.15
2,GA,29,193,3166.15
2,GA,29,194,3166.15
2,GA,29,195,3166.15
2,GA,29,196,3166.15
2,GA,29,197,3158.4500000000003
2,GA,29,198,3158.4500000000003
2,GA,29,199,3158.4500000000003
2,GA,29,200,3158.4500000000003
2,GA,29,201,3158.4500000000003
2,GA,30,1,84405.04764510092
2,GA,30,2,74176.24157339643
2,GA,30,3,70385.89942800203
2,GA,30,4,53802.10166732646
2,GA,30,5,51954.58069498195
2,GA,30,6,48556.16813842471
2,GA,30,7,44180.35995376973
2,GA,30,8,42309.26540849175
2,GA,30,9,41217.42860709241
2,GA,30,10,40835.44447509589
2,GA,30,11,39566.14847884061
2,GA,30,12,39258.54984976619
2,GA,30,13,39014.14847884061
2,GA,30,14,33990.00470119213
2,GA,30,15,33814.94133766718
2,GA,30,16,32897.555196177665
2,GA,30,17,28924.47882546724
2,GA,30,18,28774.32805498438
2,GA,30,19,27198.340938140376
2,GA,30,20,27110.510737848956
2,GA,30,21,26389.902446569402
2,GA,30,22,26094.760006249788
2,GA,30,23,25302.64872689132
2,GA,30,24,25006.940115850866
2,GA,30,25,24307.941551855685
2,GA,30,26,24238.71451918177
2,GA,30,27,23854.775449750952
2,GA,30,28,18918.388230218483
2,GA,30,29,18634.933688417557
2,GA,30,30,18225.76239671681
2,GA,30,31,18132.514974911217
2,GA,30,32,18000.86058245308
2,GA,30,33,17980.920980334857
2,GA,30,34,17700.785250803427
2,GA,30,35,17625.417284617426
2,GA,30,36,12628.097618732945
2,GA,30,37,12456.207023640463
2,GA,30,38,12181.985168734966
2,GA,30,39,11827.909365288153
2,GA,30,40,11538.394993698228
2,GA,30,41,11379.55663566161
2,GA,30,42,6418.072019640826
2,GA,30,43,6254.394993698226
2,GA,30,44,5889.28715650302
2,GA,30,45,5702.144708889764
2,GA,30,46,5512.844708889763
2,GA,30,47,5247.520424769273
2,GA,30,48,5247.520424769273
2,GA,30,49,5091.820424769272
2,GA,30,50,4867.046278405511
2,GA,30,51,4819.046278405511
2,GA,30,52,4754.046278405511
2,GA,30,53,4697.046278405511
2,GA,30,54,4624.346278405511
2,GA,30,55,4541.43196582805
2,GA,30,56,4405.346278405511
2,GA,30,57,4385.185058556856
2,GA,30,58,4300.843145818531
2,GA,30,59,4297.646278405511
2,GA,30,60,4214.946278405511
2,GA,30,61,4175.386995329086
2,GA,30,62,4138.15
2,GA,30,63,4069.4500000000003
2,GA,30,64,3987.85
2,GA,30,65,3937.3938495105544
2,GA,30,66,3937.3938495105544
2,GA,30,67,3826.85
2,GA,30,68,3814.5499999999997
2,GA,30,69,3814.5499999999997
2,GA,30,70,3788.15
2,GA,30,71,3785.85
2,GA,30,72,3738.15
2,GA,30,73,3708.15
2,GA,30,74,3698.4500000000003
2,GA,30,75,3698.4500000000003
2,GA,30,76,3644.2499999999995
2,GA,30,77,3637.2499999999995
2,GA,30,78,3610.85
2,GA,30,79,3555.85
2,GA,30,80,3555.85
2,GA,30,81,3538.85
2,GA,30,82,3538.85
2,GA,30,83,3494.15
2,GA,30,84,3487.15
2,GA,30,85,3482.15
2,GA,30,86,3475.15
2,GA,30,87,3426.4500000000003
2,GA,30,88,3419.4500000000003
2,GA,30,89,3419.4500000000003
2,GA,30,90,3374.7500000000005
2,GA,30,91,3374.7500000000005
2,GA,30,92,3374.7500000000005
2,GA,30,93,3374.4500000000003
2,GA,30,94,3374.4500000000003
2,GA,30,95,3374.4500000000003
2,GA,30,96,3366.4500000000003
2,GA,30,97,3337.4500000000003
2,GA,30,98,3337.4500000000003
2,GA,30,99,3328.4500000000003
2,GA,30,100,3328.4500000000003
2,GA,30,101,3328.4500000000003
2,GA,30,102,3328.4500000000003
2,GA,30,103,3328.4500000000003
2,GA,30,104,3328.4500000000003
2,GA,30,105,3328.4500000000003
2,GA,30,106,3328.4500000000003
2,GA,30,107,3316.15
2,GA,30,108,3316.15
2,GA,30,109,3316.15
2,GA,30,110,3290.15
2,GA,30,111,3290.15
2,GA,30,112,3289.85
2,GA,30,113,3289.85
2,GA,30,114,3289.85
2,GA,30,115,3289.4500000000003
2,GA,30,116,3266.85
2,GA,30,117,3266.15
2,GA,30,118,3266.15
2,GA,30,119,3266.15
2,GA,30,120,3266.15
2,GA,30,121,3266.15
2,GA,30,122,3265.15
2,GA,30,123,3265.15
2,GA,30,124,3265.15
2,GA,30,125,3265.15
2,GA,30,126,3265.15
2,GA,30,127,3265.15
2,GA,30,128,3265.15
2,GA,30,129,3265.15
2,GA,30,130,3265.15
2,GA,30,131,3263.4500000000003
2,GA,30,132,3263.4500000000003
2,GA,30,133,3263.4500000000003
2,GA,30,134,3263.4500000000003
2,GA,30,135,3261.7500000000005
2,GA,30,136,3261.7500000000005
2,GA,30,137,3261.7500000000005
2,GA,30,138,3259.7500000000005
2,GA,30,139,3259.4500000000003
2,GA,30,140,3259.4500000000003
2,GA,30,141,3257.4500000000003
2,GA,30,142,3257.4500000000003
2,GA,30,143,3255.15
2,GA,30,144,3255.15
2,GA,30,145,3255.15
2,GA,30,146,3255.15
2,GA,30,147,3255.15
2,GA,30,148,3255.15
2,GA,30,149,3255.15
2,GA,30,150,3255.15
2,GA,30,151,3255.15
2,GA,30,152,3255.15
2,GA,30,153,3255.15
2,GA,30,154,3255.15
2,GA,30,155,3255.15
2,GA,30,156,3255.15
2,GA,30,157,3255.15
2,GA,30,158,3255.15
2,GA,30,159,3255.15
2,GA,30,160,3255.15
2,GA,30,161,3255.15
2,GA,30,162,3255.15
2,GA,30,163,3255.15
2,GA,30,164,3255.15
2,GA,30,165,3255.15
2,GA,30,166,3255.15
2,GA,30,167,3255.15
2,GA,30,168,3255.15
2,GA,30,169,3255.15
2,GA,30,170,3255.15
2,GA,30,171,3255.15
2,GA,30,172,3255.15
2,GA,30,173,3255.15
2,GA,30,174,3255.15
2,GA,30,175,3255.15
2,GA,30,176,3255.15
2,GA,30,177,3255.15
2,GA,30,178,3255.15
2,GA,30,179,3255.15
2,GA,30,180,3255.15
2,GA,30,181,3255.15
2,GA,30,182,3226.85
2,GA,30,183,3226.85
2,GA,30,184,3226.85
2,GA,30,185,3195.85
2,GA,30,186,3195.85
2,GA,30,187,3195.85
2,GA,30,188,3177.85
2,GA,30,189,3177.85
2,GA,30,190,3177.85
2,GA,30,191,3167.15
2,GA,30,192,3167.15
2,GA,30,193,3167.15
2,GA,30,194,3167.15
2,GA,30,195,3167.15
2,GA,30,196,3167.15
2,GA,30,197,3167.15
2,GA,30,198,3167.15
2,GA,30,199,3165.85
2,GA,30,200,3165.85
2,GA,30,201,3165.85
2,ACO,1,1,28370.1601375797
2,ACO,1,2,21802.112059967538
2,ACO,1,3,21802.112059967538
2,ACO,1,4,21802.112059967538
2,ACO,1,5,21802.112059967538
2,ACO,1,6,17765.173351360365
2,ACO,1,7,12177.551419861182
2,ACO,1,8,12177.551419861182
2,ACO,1,9,12177.551419861182
2,ACO,1,10,11325.744790462162
2,ACO,1,11,11325.744790462162
2,ACO,1,12,11325.744790462162
2,ACO,1,13,10650.772501978947
2,ACO,1,14,10650.772501978947
2,ACO,1,15,10650.772501978947
2,ACO,1,16,9163.563229726116
2,ACO,1,17,9163.563229726116
2,ACO,1,18,6756.190469786503
2,ACO,1,19,6229.484554583999
2,ACO,1,20,5255.778215328686
2,ACO,1,21,4572.747630331754
2,ACO,1,22,4059.0132762802205
2,ACO,1,23,3785.827528702857
2,ACO,1,24,3496.6947278264192
2,ACO,1,25,3182.5499999999997
2,ACO,1,26,3182.5499999999997
2,ACO,1,27,3099.8004235330354
2,ACO,1,28,3099.8004235330354
2,ACO,1,29,2996.85
2,ACO,1,30,2996.85
2,ACO,1,31,2996.85
2,ACO,1,32,2996.85
2,ACO,1,33,2984.15
2,ACO,1,34,2984.15
2,ACO,1,35,2984.15
2,ACO,1,36,2984.15
2,ACO,1,37,2984.15
2,ACO,1,38,2984.15
2,ACO,1,39,2953.15
2,ACO,1,40,2931.480339888598
2,ACO,1,41,2931.480339888598
2,ACO,1,42,2931.480339888598
2,ACO,1,43,2931.480339888598
2,ACO,1,44,2931.480339888598
2,ACO,1,45,2931.480339888598
2,ACO,1,46,2931.480339888598
2,ACO,1,47,2931.480339888598
2,ACO,1,48,2931.480339888598
2,ACO,1,49,2931.480339888598
2,ACO,1,50,2928.4500000000003
2,ACO,1,51,2928.4500000000003
2,ACO,1,52,2928.4500000000003
2,ACO,1,53,2928.4500000000003
2,ACO,1,54,2928.4500000000003
2,ACO,1,55,2923.85
2,ACO,1,56,2918.15
2,ACO,1,57,2907.4500000000003
2,ACO,1,58,2907.4500000000003
2,ACO,1,59,2906.15
2,ACO,1,60,2906.15
2,ACO,1,61,2901.4500000000003
2,ACO,1,62,2901.15
2,ACO,1,63,2888.4500000000003
2,ACO,1,64,2888.4500000000003
2,ACO,1,65,2883.15
2,ACO,1,66,2883.15
2,ACO,1,67,2882.4500000000003
2,ACO,1,68,2882.4500000000003
2,ACO,1,69,2882.4500000000003
2,ACO,1,70,2882.4500000000003
2,ACO,1,71,2882.4500000000003
2,ACO,1,72,2882.4500000000003
2,ACO,1,73,2882.4500000000003
2,ACO,1,74,2882.4500000000003
2,ACO,1,75,2882.4500000000003
2,ACO,1,76,2882.4500000000003
2,ACO,1,77,2882.4500000000003
2,ACO,1,78,2882.4500000000003
2,ACO,1,79,2882.4500000000003
2,ACO,1,80,2882.4500000000003
2,ACO,1,81,2882.4500000000003
2,ACO,1,82,2882.4500000000003
2,ACO,1,83,2882.4500000000003
2,ACO,1,84,2882.4500000000003
2,ACO,1,85,2882.4500000000003
2,ACO,1,86,2880.4500000000003
2,ACO,1,87,2880.4500000000003
2,ACO,1,88,2880.4500000000003
2,ACO,1,89,2880.4500000000003
2,ACO,1,90,2880.4500000000003
2,ACO,1,91,2880.4500000000003
2,ACO,1,92,2880.4500000000003
2,ACO,1,93,2880.4500000000003
2,ACO,1,94,2880.4500000000003
2,ACO,1,95,2880.4500000000003
2,ACO,1,96,2880.4500000000003
2,ACO,1,97,2880.4500000000003
2,ACO,1,98,2880.4500000000003
2,ACO,1,99,2880.4500000000003
2,ACO,1,100,2880.4500000000003
2,ACO,2,1,24224.77358946645
2,ACO,2,2,20633.76989419255
2,ACO,2,3,20633.76989419255
2,ACO,2,4,15915.680752636228
2,ACO,2,5,15915.680752636228
2,ACO,2,6,14600.170330682406
2,ACO,2,7,14600.170330682406
2,ACO,2,8,14600.170330682406
2,ACO,2,9,14600.170330682406
2,ACO,2,10,14600.170330682406
2,ACO,2,11,14221.847442409045
2,ACO,2,12,13851.706302700593
2,ACO,2,13,13851.706302700593
2,ACO,2,14,9469.681380061376
2,ACO,2,15,9469.681380061376
2,ACO,2,16,8725.959726763493
2,ACO,2,17,8725.959726763493
2,ACO,2,18,8725.959726763493
2,ACO,2,19,8192.219828406205
2,ACO,2,20,8192.219828406205
2,ACO,2,21,5251.951506940626
2,ACO,2,22,4762.733309144787
2,ACO,2,23,3873.108471653349
2,ACO,2,24,3873.108471653349
2,ACO,2,25,3648.2509703733103
2,ACO,2,26,3392.6945053464433
2,ACO,2,27,3223.85
2,ACO,2,28,3223.85
2,ACO,2,29,3207.15
2,ACO,2,30,3042.036748659493
2,ACO,2,31,3042.036748659493
2,ACO,2,32,3042.036748659493
2,ACO,2,33,3042.036748659493
2,ACO,2,34,3042.036748659493
2,ACO,2,35,3042.036748659493
2,ACO,2,36,3042.036748659493
2,ACO,2,37,3039.5499999999997
2,ACO,2,38,2994.4500000000003
2,ACO,2,39,2994.4500000000003
2,ACO,2,40,2994.4500000000003
2,ACO,2,41,2994.4500000000003
2,ACO,2,42,2994.4500000000003
2,ACO,2,43,2994.4500000000003
2,ACO,2,44,2994.4500000000003
2,ACO,2,45,2994.4500000000003
2,ACO,2,46,2945.85
2,ACO,2,47,2945.85
2,ACO,2,48,2945.85
2,ACO,2,49,2945.85
2,ACO,2,50,2945.85
2,ACO,2,51,2945.85
2,ACO,2,52,2945.85
2,ACO,2,53,2945.85
2,ACO,2,54,2941.5499999999997
2,ACO,2,55,2940.85
2,ACO,2,56,2914.15
2,ACO,2,57,2914.15
2,ACO,2,58,2914.15
2,ACO,2,59,2914.15
2,ACO,2,60,2914.15
2,ACO,2,61,2898.85
2,ACO,2,62,2898.85
2,ACO,2,63,2898.85
2,ACO,2,64,2898.85
2,ACO,2,65,2898.85
2,ACO,2,66,2898.85
2,ACO,2,67,2898.85
2,ACO,2,68,2897.5499999999997
2,ACO,2,69,2897.5499999999997
2,ACO,2,70,2897.5499999999997
2,ACO,2,71,2893.5499999999997
2,ACO,2,72,2893.5499999999997
2,ACO,2,73,2893.5499999999997
2,ACO,2,74,2893.5499999999997
2,ACO,2,75,2893.5499999999997
2,ACO,2,76,2893.5499999999997
2,ACO,2,77,2893.5499999999997
2,ACO,2,78,2893.5499999999997
2,ACO,2,79,2893.5499999999997
2,ACO,2,80,2893.5499999999997
2,ACO,2,81,2893.5499999999997
2,ACO,2,82,2893.5499999999997
2,ACO,2,83,2893.5499999999997
2,ACO,2,84,2893.5499999999997
2,ACO,2,85,2893.5499999999997
2,ACO,2,86,2893.5499999999997
2,ACO,2,87,2893.5499999999997
2,ACO,2,88,2893.5499999999997
2,ACO,2,89,2893.5499999999997
2,ACO,2,90,2893.5499999999997
2,ACO,2,91,2893.5499999999997
2,ACO,2,92,2893.5499999999997
2,ACO,2,93,2893.5499999999997
2,ACO,2,94,2893.5499999999997
2,ACO,2,95,2893.5499999999997
2,ACO,2,96,2893.5499999999997
2,ACO,2,97,2893.5499999999997
2,ACO,2,98,2893.5499999999997
2,ACO,2,99,2893.5499999999997
2,ACO,2,100,2893.5499999999997
2,ACO,3,1,27656.2518128539
2,ACO,3,2,22214.345981032104
2,ACO,3,3,22214.345981032104
2,ACO,3,4,18986.594861334866
2,ACO,3,5,18420.18186672286
2,ACO,3,6,18420.18186672286
2,ACO,3,7,12341.977409323987
2,ACO,3,8,11189.20418170669
2,ACO,3,9,11189.20418170669
2,ACO,3,10,11189.20418170669
2,ACO,3,11,11189.20418170669
2,ACO,3,12,9742.861902068269
2,ACO,3,13,9742.861902068269
2,ACO,3,14,9742.861902068269
2,ACO,3,15,9742.861902068269
2,ACO,3,16,8579.384417608893
2,ACO,3,17,8344.588414564818
2,ACO,3,18,8344.588414564818
2,ACO,3,19,4384.613235212885
2,ACO,3,20,4384.613235212885
2,ACO,3,21,4239.786585365852
2,ACO,3,22,3906.495018007808
2,ACO,3,23,3815.491291289313
2,ACO,3,24,3231.968613439173
2,ACO,3,25,3231.968613439173
2,ACO,3,26,3231.968613439173
2,ACO,3,27,3231.968613439173
2,ACO,3,28,3231.968613439173
2,ACO,3,29,3137.0277748404387
2,ACO,3,30,3137.0277748404387
2,ACO,3,31,3137.0277748404387
2,ACO,3,32,3094.15
2,ACO,3,33,3011.85
2,ACO,3,34,3011.85
2,ACO,3,35,3011.85
2,ACO,3,36,3011.85
2,ACO,3,37,3011.85
2,ACO,3,38,3011.85
2,ACO,3,39,3011.85
2,ACO,3,40,3011.85
2,ACO,3,41,3011.85
2,ACO,3,42,3011.85
2,ACO,3,43,3011.85
2,ACO,3,44,3011.85
2,ACO,3,45,3011.85
2,ACO,3,46,3011.85
2,ACO,3,47,3011.85
2,ACO,3,48,3010.15
2,ACO,3,49,3010.15
2,ACO,3,50,2991.15
2,ACO,3,51,2991.15
2,ACO,3,52,2991.15
2,ACO,3,53,2991.15
2,ACO,3,54,2991.15
2,ACO,3,55,2978.4500000000003
2,ACO,3,56,2978.4500000000003
2,ACO,3,57,2978.4500000000003
2,ACO,3,58,2978.4500000000003
2,ACO,3,59,2978.4500000000003
2,ACO,3,60,2971.4500000000003
2,ACO,3,61,2967.4500000000003
2,ACO,3,62,2967.4500000000003
2,ACO,3,63,2967.4500000000003
2,ACO,3,64,2967.4500000000003
2,ACO,3,65,2967.4500000000003
2,ACO,3,66,2967.4500000000003
2,ACO,3,67,2967.4500000000003
2,ACO,3,68,2967.4500000000003
2,ACO,3,69,2967.4500000000003
2,ACO,3,70,2967.4500000000003
2,ACO,3,71,2967.4500000000003
2,ACO,3,72,2967.4500000000003
2,ACO,3,73,2967.4500000000003
2,ACO,3,74,2967.4500000000003
2,ACO,3,75,2967.4500000000003
2,ACO,3,76,2967.4500000000003
2,ACO,3,77,2967.4500000000003
2,ACO,3,78,2967.4500000000003
2,ACO,3,79,2967.4500000000003
2,ACO,3,80,2967.4500000000003
2,ACO,3,81,2967.4500000000003
2,ACO,3,82,2967.4500000000003
2,ACO,3,83,2967.4500000000003
2,ACO,3,84,2967.4500000000003
2,ACO,3,85,2967.4500000000003
2,ACO,3,86,2967.4500000000003
2,ACO,3,87,2967.4500000000003
2,ACO,3,88,2967.4500000000003
2,ACO,3,89,2967.4500000000003
2,ACO,3,90,2967.4500000000003
2,ACO,3,91,2967.4500000000003
2,ACO,3,92,2967.4500000000003
2,ACO,3,93,2967.4500000000003
2,ACO,3,94,2967.4500000000003
2,ACO,3,95,2967.4500000000003
2,ACO,3,96,2967.4500000000003
2,ACO,3,97,2967.4500000000003
2,ACO,3,98,2967.4500000000003
2,ACO,3,99,2967.4500000000003
2,ACO,3,100,2967.4500000000003
2,ACO,4,1,25514.80541206299
2,ACO,4,2,25514.80541206299
2,ACO,4,3,24789.016571126907
2,ACO,4,4,18661.057793221993
2,ACO,4,5,14825.692553617393
2,ACO,4,6,14825.692553617393
2,ACO,4,7,14825.692553617393
2,ACO,4,8,14825.692553617393
2,ACO,4,9,14825.692553617393
2,ACO,4,10,14825.692553617393
2,ACO,4,11,12009.883508675117
2,ACO,4,12,12009.883508675117
2,ACO,4,13,10192.350774607103
2,ACO,4,14,10192.350774607103
2,ACO,4,15,10192.350774607103
2,ACO,4,16,10192.350774607103
